id,userid,title,description,objects,references,events,private,ca_sec_id,EOL
objectstory524,user6,Irish Art Collectors and Patrons of the 1960s and ‘70s,"This photo shows works by Antonio Dias and abstract artists Alexandra Wejchert and Gerda Frömel. In 1992, the collector Gordon Lambert donated over 300 art works to the Irish Museum of Modern Art’s collection, enriching it at a crucial time in its early development. The Gordon Lambert Trust donation to IMMA included artworks by international artists and leading exponents of Kinetic and Op art. Lambert collected works by the Brazilian multi-disciplinarian conceptual artist Antonio Dias. Alexandra Wejchert’s sculptures were usually free-flowing forms made from innovative materials; Gerda Frömel, also a sculptor, originally trained in Europe before settling in Ireland – she was fascinated by the intrinsic nature of materials and associated with public sculpture. Gerda Frömel’s Moon and Hill (1971) was donated by P.J. Carroll & Co. Ltd, which, like Gordon Lambert, collected her work and provided vital support to the visual arts in Ireland during the 1960s and ’70s.",object703,,,0,136c2f32-dde4-11e2-8753-002590937d1c,EOL
objectstory711,user27,Julio Le Parc collected by Gordon Lambert,"In 1992, the Irish collector Gordon Lambert donated over 300 art works to the Irish Museum of Modern Art’s collection, enriching it at a crucial time in its early development. The Gordon Lambert Trust donation includes international artists and leading exponents of Kinetic and Op art, including this work by  Julio Le Parc.",object704,,,0,139aa6f0-dde4-11e2-8753-002590937d1c,EOL
objectstory712,user27,The Lambert Collection,"In 1992, the Irish collector Gordon Lambert donated over 300 art works to the Irish Museum of Modern Art’s collection, enriching it at a crucial time in its early development. The Gordon Lambert Trust donation includes international artists and leading exponents of Kinetic and Op art, including this work by Rafael Soto.",object76,,,0,13ca673c-dde4-11e2-8753-002590937d1c,EOL
objectstory713,user27,Bridget Reilly in the Lambert Collection,"In 1992, the Irish collector Gordon Lambert donated over 300 art works to the Irish Museum of Modern Art’s collection, enriching it at a crucial time in its early development. The Gordon Lambert Trust donation includes international artists and leading exponents of Kinetic and Op art, including this work by Bridget Reilly. She made a pattern with grey ovals that look like little eggs. Some oval shapes seem to be closer to us, and others seem to be further away. This is because the darkness or lightness of each grey colour makes us think that some are close and some are further away. But this is a trick that colour plays on our eyes, especially when colours are arranged in a particular way by an artist. Bridget Reilly called this artwork ‘from Nineteen Greys, B’. Why do you think she called it that?",object59,,,0,14101d36-dde4-11e2-8753-002590937d1c,EOL
objectstory714,user27,"Swiss artist, architect, designer and theorist Max Bill","In 1992, the collector Gordon Lambert donated over 300 art works to the Irish Museum of Modern Art’s collection, enriching it at a crucial time in its early development. Lambert collected works by the Swiss artist, architect, designer and theorist Max Bill.",object72,,,0,14485458-dde4-11e2-8753-002590937d1c,EOL
objectstory715,user27,Antonio Dias,"In 1992, the collector Gordon Lambert donated over 300 art works to the Irish Museum of Modern Art’s collection, enriching it at a crucial time in its early development. Lambert collected works by the Brazilian multi-disciplinarian conceptual artist Antonio Dias.",object65,,,0,14947964-dde4-11e2-8753-002590937d1c,EOL
objectstory524,user6,William Martin Murphy,"Foremost, among employers opposed to trade unionism in Ireland, was William Martin Murphy. Murphy was a highly successful businessman from Co. Cork. In 1913, he was chairman of the Dublin United Tramway Company and owned Clery's department store and the Imperial Hotel. He also controlled newspapers such as the Irish Independent, Evening Herald and Irish Catholic, and he was a major shareholder in the B&I Line. Murphy was also a prominent Irish nationalist and a former Irish Home Rule MP in Westminster, London. He was known as a kind and charitable man in his private life. He was regarded as a good employer and his workers received fair wages. However, Murphy was vehemently opposed to trade unions, which he saw as an attempt to impede his business. In particular, he was opposed to James Larkin, whom he saw as a dangerous revolutionary. In July 1913, Murphy presided over a meeting of 300 employers, during which a collective response to the rise of trade unionism was agreed. Murphy and the employers were determined not to allow the ITGWU to unionize the Dublin workforce. On 15 August, Murphy dismissed forty workers he suspected of ITGWU membership, followed by another 300 over the next week.",object369,,event539|event540,0,81f179ea-ea63-11e2-8753-002590937d1c,EOL
objectstory525,user6,Bloody Sunday 1913,"During the Dublin Lock Out 1913, strikers used mass pickets and intimidation against strike breakers. The Dublin Metropolitan Police in turn baton charged worker's rallies. A DMP attack on a union rally on Sackville Street (now known as O'Connell Street), in August 1913, caused the deaths of two workers, James Nolan and John Byrne. Cavalry were also deployed in Sackville Street. Hundreds were injured. The police action was in reaction to an illegal appearance of James Larkin to speak out for the workers. Infantry were deployed in Inchicore, Dublin, as the DMP and the Royal Irish Constabulary began to lose control of the city. This day is still known in the Irish Labour movement as ""Bloody Sunday"" (two subsequent days in 20th-century Irish history, Dublin in 1920 and Derry in 1972, are also described this way).",object370,,event541|event542|event543|event544|event545|event546|event548|event549,0,24fef9e0-ea47-11e2-8753-002590937d1c,EOL
objectstory526,user6,Violence during the Lock Out 1913,"Union leader James Larkin had learned much from the progress and results of the Tonypandy Riots and the 1911 Liverpool general transport strike. During the 1913 Lock Out, strikers used mass pickets and intimidation against strike breakers. The Dublin Metropolitan Police in turn baton charged worker's rallies. The illegal appearance of James Larkin to speak out for the workers ended in a DMP attack on a union rally on Sackville Street (now known as O'Connell Street), in August 1913. Hundreds were injured and two workers died, James Nolan and John Byrne. It is still known in the Irish Labour movement as ""Bloody Sunday"" (two subsequent days in 20th century Ireland are also described in this way). Another worker, Alice Brady, later died after she was shot by a strike breaker. Michael Byrne, an ITGWU official from Kingstown, died shortly after being tortured in a police cell.",object371,,event541|event542|event545|event546|event547|event550|event551|event552,0,261fcdf4-ea47-11e2-8753-002590937d1c,EOL
objectstory527,user27,The Irish Catholic Church and the Strikers' Children,"A scheme, whereby children of Irish strikers would be temporarily looked after by British trade unionists, was blocked by the Roman Catholic Church, who protested that Catholic children would be subject to Protestant or atheist influences when in Britain. The Church supported employers during the dispute, condemning union leader James Larkin as a socialist revolutionary.",object374,,event553,0,2713b1c6-ea47-11e2-8753-002590937d1c,EOL
objectstory528,user27,Early November 1913: Conflict Escalates,"At the start of November 1913, James Byrne, ITGWU Kingstown Branch (now Dun Laoghaire), died after a week long hunger and thirst strike. James Connolly declares he was ""murdered ...for the sacred cause of Liberty."" Connolly calls out all ITGWU dockers still working in Dublin port in retaliation for employers' increasing use of strike breakers. More ITGWU picketers were arrested by police (this time at Jacob's) after clashes with strike breakers. Plans are made to create a ""Unionist Volunteer Force"" in Dublin on the same basis as the Ulster Volunteer Force in the north of Ireland. Many employers use their powers as Justices of the Peace to issue firearm licenses and guns to their strike breakers. George Bernard Shaw spoke at an Albert Hall rally to demand the release of James Larkin from Mountjoy jail. On 13 November Larkin is released and workers hold a torch-lit parade in the Dublin to celebrate his return. ",object375,,event559,0,27855ba0-ea47-11e2-8753-002590937d1c,EOL
objectstory529,user27,Dublin's Slums,"One of the major factors which contributed to the ignition of the Dublin Lock Out was the dire circumstances in which the city's poor lived. In 1913, one third of Dublin's population lived in slums. 30,000 families lived in 15,000 tenements. Many Irish workers lived in these terrible conditions and were paid very low wages for long hours of work. Some people wanted workers to have better conditions and more power over their lives. These socialists included Jim Larkin and James Connolly.",object376,,event562,0,27da0f88-ea47-11e2-8753-002590937d1c,EOL
objectstory530,,Larkin's Arrest and Detention,"In October 1913 James Larkin was sentenced to seven months for making seditious speeches. He was released from Mountjoy jail in November. Larkin, the main protagonist on the side of the workers in the 1913 Lock Out, had a history within the trade union movement. His first experience with trade unionism in Ireland had been in 1907 when he was sent to Belfast as local leader of the British-based National Union of Dock Labourers (NUDL) after working as a docker in Liverpool. While in Belfast, Larkin organized a strike of dock and transport workers. It was also in Belfast that Larkin developed his tactic of the sympathetic strike, whereby workers who were not directly involved in an industrial dispute with employers would go on strike in support of other workers who were. The Belfast strike was moderately successful and boosted Larkin's standing amongst Irish workers. However, his tactics were highly controversial and as a result Larkin was transferred to Dublin. Unskilled workers in Dublin were very much at the mercy of their employers. Employers who suspected workers of trying to organize could ""blacklist"" them, practically destroying any chance of future employment. Nevertheless, Larkin set about trying to organize the unskilled workers of Dublin. This was a cause of concern for the NUDL, who were reluctant to engage in a full-scale industrial dispute with Dublin employers. As a result Larkin was suspended from the NUDL in 1908. Larkin then decided to leave the NUDL and set up his own union, the Irish Transport and General Workers' Union (ITGWU). The Catholic Church supported employers during the dispute, condemning Larkin as a socialist revolutionary. William Martin Murphy's media outlets, including the Irish Independent, portrayed Larkin as the villain of the dispute.",object377,,event541|event542|event545|event546|event549|event554,0,28d27a60-ea47-11e2-8753-002590937d1c,EOL
objectstory531,user27,Dublin Tenement Housing,"Although Dublin's tenements are often referred to as slums, 20th-century tenement residents would not recognise this description of their homes. Many parents worked hard to create clean environments for their children. Poverty and hardship were realities in Dublin's tenements. Poverty had been perpetuated in Dublin by the lack of occupational opportunities for unskilled workers. Prior to the advent of trade unionism in Ireland, unskilled workers lacked any form of representation. Furthermore, there were many more unskilled labourers in Dublin than there were jobs for them. Thus unskilled workers often had to compete with one another for work on a daily basis, the job generally going to whoever agreed to work for the lowest wages. But this socio-economic hardship is not the only lens through which to view life in Dublin's tenements (the accounts of which are still in living memory). ",object376,,event562,0,29aab9a2-ea47-11e2-8753-002590937d1c,EOL
objectstory532,user27,James Larkin Statue,"James 'Big Jim' Larkin (1876 – 1947) was an Irish trade union leader and socialist activist. Larkin was born in Liverpool, England, in1876 to northern Irish immigrants, James Larkin and Mary Ann McNulty. He and his family later moved to a small cottage in Burren, County Down. Growing up in poverty, he received little formal education and began working in a variety of jobs while still a child. From 1893, Larkin developed an interest in socialism and became a member of the Independent Labour Party. He became a full-time trade union organiser in 1905. As a member of the National Union of Dock Labourers (NUDL) Larkin successfully organised workers in Preston and Glasgow, Scotland in 1906. Larkin moved to Belfast in 1907 and after expulsion from the NUDL, he founded the Irish Transport and General Workers' Union.  the Irish Labour Party, and later the Workers' Union of Ireland. Perhaps best known for his role in the 1913 Dublin Lockout, ""Big Jim"" continues to occupy a significant place in Dublin's collective memory. ",,,,0,2a1f0244-ea47-11e2-8753-002590937d1c,EOL
